datetime,id,value
1604306700,30,0.0
1604306700,31,0.021
1604306700,32,0.148
1604306700,33,0.025
1604306700,35,0.041
1604306700,37,0.055
1604306700,38,0.028
1604306700,40,0.019
1604306700,41,0.148
1604306700,42,0.042
1604306700,47,0.0
1604306700,50,0.322
1604306700,51,0.008
1604306700,53,0.0
1604306700,54,0.039
1604306700,55,0.041
1604306700,57,0.007
1604306700,58,0.089
1604306700,59,0.092
1604306700,62,0.035
1604306700,63,0.055
1604306700,65,0.012
1604306700,66,0.051
1604306700,70,0.0
1604306700,77,0.041
1604306700,78,0.002
1604306700,79,0.0
1604306700,81,0.043
1604306700,84,0.022
1604306700,86,0.017
1604306700,89,0.0325
1604306700,90,0.052
1604306700,91,0.011
1604306700,93,0.039
1604306700,94,0.0
1604306700,95,0.022
1604306700,96,0.031
1604306700,97,0.102
1604307600,14,0.0
1604307600,16,0.018
1604307600,17,0.004
1604307600,19,0.073
1604307600,20,0.04
1604307600,21,0.034
1604307600,24,0.209
1604307600,25,0.004
1604307600,26,0.001
1604307600,28,0.013
1604307600,30,0.0
1604307600,31,0.021
1604307600,32,0.142
1604307600,33,0.013
1604307600,35,0.041
1604307600,37,0.045
1604307600,38,0.003
1604307600,40,0.007
1604307600,41,0.106
1604307600,42,0.042
1604307600,47,0.0
1604307600,50,0.03
1604307600,51,0.024
1604307600,53,0.0
1604307600,54,0.041
1604307600,55,0.021
1604307600,57,0.033
1604307600,58,0.031
1604307600,59,0.084
1604307600,62,0.035
1604307600,63,0.041
1604307600,65,0.014
1604307600,66,0.042
1604307600,70,0.001
1604307600,77,0.006
1604307600,78,0.003
1604307600,79,0.0
1604307600,81,0.012
1604307600,84,0.01
1604307600,86,0.039
1604307600,89,0.0315
1604307600,90,0.014
1604307600,91,0.004
1604307600,93,0.024
1604307600,94,0.0
1604307600,95,0.163
1604307600,96,0.013
1604307600,97,0.034
1604308500,14,0.0
1604308500,16,0.017
1604308500,17,0.004
1604308500,19,0.038
1604308500,20,0.12
1604308500,21,0.024
1604308500,24,0.21
1604308500,25,0.002
1604308500,26,0.001
1604308500,28,0.028
1604308500,30,0.0
1604308500,31,0.021
1604308500,32,0.142
1604308500,33,0.013
1604308500,35,0.041
1604308500,37,0.054
1604308500,38,0.031
1604308500,40,0.01
1604308500,41,0.204
1604308500,42,0.041
1604308500,47,0.0
1604308500,50,0.055
1604308500,51,0.005
1604308500,53,0.0
1604308500,54,0.028
1604308500,55,0.02
1604308500,57,0.001
1604308500,58,0.023
1604308500,59,0.105
1604308500,62,0.034
1604308500,63,0.025
1604308500,65,0.009
1604308500,66,0.046
1604308500,70,0.001
1604308500,77,0.0
1604308500,78,0.002
1604308500,79,0.0
1604308500,81,0.013
1604308500,84,0.022
1604308500,86,0.039
1604308500,89,0.032
1604308500,90,0.014
1604308500,91,0.004
1604308500,93,0.042
1604308500,94,0.0
1604308500,95,0.044
1604308500,96,0.013
1604308500,97,0.167
1604309400,14,0.0
1604309400,16,0.018
1604309400,17,0.029
1604309400,19,0.041
1604309400,20,0.149
1604309400,21,0.023
1604309400,24,0.22
1604309400,25,0.025
1604309400,26,0.001
1604309400,28,0.019
1604309400,30,0.013
1604309400,31,0.022
1604309400,32,0.119
1604309400,33,0.012
1604309400,35,0.041
1604309400,37,0.076
1604309400,38,0.008
1604309400,40,0.015
1604309400,41,0.139
1604309400,42,0.041
1604309400,47,0.0
1604309400,50,0.183
1604309400,51,0.005
1604309400,53,0.0
1604309400,54,0.029
1604309400,55,0.006
1604309400,57,0.037
1604309400,58,0.059
1604309400,59,0.349
1604309400,62,0.034
1604309400,63,0.025
1604309400,65,0.009
1604309400,66,0.04
1604309400,70,0.0
1604309400,77,0.0
1604309400,78,0.003
1604309400,79,0.0
1604309400,81,0.029
1604309400,84,0.011
1604309400,86,0.016
1604309400,89,0.0325
1604309400,90,0.052
1604309400,91,0.004
1604309400,93,0.024
1604309400,94,0.0
1604309400,95,0.183
1604309400,96,0.017
1604309400,97,0.017
1604310300,14,0.0
1604310300,16,0.017
1604310300,17,0.021
1604310300,19,0.067
1604310300,20,0.041
1604310300,21,0.024
1604310300,24,0.197
1604310300,25,0.0
1604310300,26,0.001
1604310300,28,0.021
1604310300,30,0.013
1604310300,31,0.021
1604310300,32,0.117
1604310300,33,0.013
1604310300,35,0.041
1604310300,37,0.071
1604310300,38,0.019
1604310300,40,0.007
1604310300,41,0.128
1604310300,42,0.023
1604310300,47,0.0
1604310300,50,0.03
1604310300,51,0.005
1604310300,53,0.0
1604310300,54,0.051
1604310300,55,0.032
1604310300,57,0.003
1604310300,58,0.059
1604310300,59,0.299
1604310300,62,0.033
1604310300,63,0.025
1604310300,65,0.008
1604310300,66,0.019
1604310300,70,0.001
1604310300,77,0.001
1604310300,78,0.03
1604310300,79,0.0
1604310300,81,0.058
1604310300,84,0.021
1604310300,86,0.053
1604310300,89,0.0331
1604310300,90,0.06
1604310300,91,0.005
1604310300,93,0.03
1604310300,94,0.0
1604310300,95,0.112
1604310300,96,0.034
1604310300,97,0.024
1604311200,14,0.0
1604311200,16,0.018
1604311200,17,0.004
1604311200,19,0.025
1604311200,20,0.04
1604311200,21,0.023
1604311200,24,0.19
1604311200,25,0.022
1604311200,26,0.001
1604311200,28,0.026
1604311200,30,0.0
1604311200,31,0.041
1604311200,32,0.122
1604311200,33,0.012
1604311200,35,0.041
1604311200,37,0.097
1604311200,38,0.019
1604311200,40,0.016
1604311200,41,0.114
1604311200,42,0.011
1604311200,47,0.0
1604311200,50,0.064
1604311200,51,0.006
1604311200,53,0.0
1604311200,54,0.029
1604311200,55,0.047
1604311200,57,0.024
1604311200,58,0.117
1604311200,59,0.368
1604311200,62,0.034
1604311200,63,0.025
1604311200,65,0.012
1604311200,66,0.019
1604311200,70,0.001
1604311200,77,0.0
1604311200,78,0.003
1604311200,79,0.0
1604311200,81,0.013
1604311200,84,0.011
1604311200,86,0.021
1604311200,89,0.0343
1604311200,90,0.033
1604311200,91,0.033
1604311200,93,0.062
1604311200,94,0.0
1604311200,95,0.084
1604311200,96,0.02
1604311200,97,0.099
1604312100,14,0.0
1604312100,16,0.018
1604312100,17,0.004
1604312100,19,0.128
1604312100,20,0.032
1604312100,21,0.184
1604312100,24,0.007
1604312100,25,0.004
1604312100,26,0.001
1604312100,28,0.015
1604312100,30,0.0
1604312100,31,0.061
1604312100,32,0.14
1604312100,33,0.034
1604312100,35,0.041
1604312100,37,0.125
1604312100,38,0.008
1604312100,40,0.007
1604312100,41,0.136
1604312100,42,0.011
1604312100,47,0.0
1604312100,50,0.109
1604312100,51,0.021
1604312100,53,0.0
1604312100,54,0.029
1604312100,55,0.028
1604312100,57,0.015
1604312100,58,0.364
1604312100,59,0.348
1604312100,62,0.033
1604312100,63,0.024
1604312100,65,0.013
1604312100,66,0.288
1604312100,70,0.0
1604312100,77,0.008
1604312100,78,0.002
1604312100,79,0.0
1604312100,81,0.013
1604312100,84,0.021
1604312100,86,0.035
1604312100,89,0.0347
1604312100,90,0.014
1604312100,91,0.186
1604312100,93,0.102
1604312100,94,0.0
1604312100,95,0.391
1604312100,96,0.04
1604312100,97,0.017
1604313000,14,0.0
1604313000,16,0.017
1604313000,17,0.004
1604313000,19,0.12
1604313000,20,0.037
1604313000,21,0.266
1604313000,24,0.025
1604313000,25,0.003
1604313000,26,0.001
1604313000,28,0.031
1604313000,30,0.0
1604313000,31,0.022
1604313000,32,0.099
1604313000,33,0.177
1604313000,35,0.041
1604313000,37,0.121
1604313000,38,0.199
1604313000,40,0.008
1604313000,41,0.103
1604313000,42,0.011
1604313000,47,0.0
1604313000,50,0.069
1604313000,51,0.013
1604313000,53,0.0
1604313000,54,0.04
1604313000,55,0.036
1604313000,57,0.069
1604313000,58,0.064
1604313000,59,0.41
1604313000,62,0.033
1604313000,63,0.025
1604313000,65,0.012
1604313000,66,0.027
1604313000,70,0.001
1604313000,77,0.035
1604313000,78,0.003
1604313000,79,0.0
1604313000,81,0.018
1604313000,84,0.035
1604313000,86,0.043
1604313000,89,0.0363
1604313000,90,0.014
1604313000,91,0.022
1604313000,93,0.175
1604313000,94,0.0
1604313000,95,0.548
1604313000,96,0.065
1604313000,97,0.146
1604313900,14,0.0
1604313900,16,0.018
1604313900,17,0.003
1604313900,19,0.064
1604313900,20,0.068
1604313900,21,0.024
1604313900,24,0.021
1604313900,25,0.023
1604313900,26,0.001
1604313900,28,0.009
1604313900,30,0.017
1604313900,31,0.021
1604313900,32,0.136
1604313900,33,0.04
1604313900,35,0.041
1604313900,37,0.106
1604313900,38,0.003
1604313900,40,0.016
1604313900,41,0.144
1604313900,42,0.011
1604313900,47,0.0
1604313900,50,0.129
1604313900,51,0.008
1604313900,53,0.0
1604313900,54,0.04
1604313900,55,0.006
1604313900,57,0.412
1604313900,58,0.216
1604313900,59,0.125
1604313900,62,0.032
1604313900,63,0.024
1604313900,65,0.013
1604313900,66,0.018
1604313900,70,0.001
1604313900,77,0.0
1604313900,78,0.003
1604313900,79,0.0
1604313900,81,0.06
1604313900,84,0.035
1604313900,86,0.012
1604313900,89,0.037
1604313900,90,0.013
1604313900,91,0.022
1604313900,93,0.018
1604313900,94,0.0
1604313900,95,0.379
1604313900,96,0.034
1604313900,97,0.183
1604314800,14,0.0
1604314800,16,0.017
1604314800,17,0.039
1604314800,19,0.025
1604314800,20,0.058
1604314800,21,0.088
1604314800,24,0.01
1604314800,25,0.0
1604314800,26,0.001
1604314800,28,0.037
1604314800,30,0.008
1604314800,31,0.021
1604314800,32,0.142
1604314800,33,0.017
1604314800,35,0.041
1604314800,37,0.097
1604314800,38,0.027
1604314800,40,0.008
1604314800,41,0.121
1604314800,42,0.011
1604314800,47,0.0
1604314800,50,0.109
1604314800,51,0.007
1604314800,53,0.0
1604314800,54,0.028
1604314800,55,0.05
1604314800,57,0.002
1604314800,58,0.211
1604314800,59,0.529
1604314800,62,0.036
1604314800,63,0.025
1604314800,65,0.013
1604314800,66,0.26
1604314800,70,0.0
1604314800,77,0.0
1604314800,78,0.01
1604314800,79,0.0
1604314800,81,0.021
1604314800,84,0.035
1604314800,86,0.051
1604314800,89,0.038
1604314800,90,0.013
1604314800,91,0.022
1604314800,93,0.036
1604314800,94,0.0
1604314800,95,0.145
1604314800,96,0.052
1604314800,97,0.148
1604315700,14,0.0
1604315700,16,0.018
1604315700,17,0.011
1604315700,19,0.048
1604315700,20,0.226
1604315700,21,0.023
1604315700,24,0.036
1604315700,25,0.025
1604315700,26,0.001
1604315700,28,0.099
1604315700,30,0.0
1604315700,31,0.021
1604315700,32,0.124
1604315700,33,0.011
1604315700,35,0.414
1604315700,37,0.073
1604315700,38,0.01
1604315700,40,0.012
1604315700,41,0.112
1604315700,42,0.011
1604315700,47,0.0
1604315700,50,0.059
1604315700,51,0.009
1604315700,53,0.0
1604315700,54,0.029
1604315700,55,0.021
1604315700,57,0.036
1604315700,58,0.12
1604315700,59,0.235
1604315700,62,0.042
1604315700,63,0.024
1604315700,65,0.012
1604315700,66,0.07
1604315700,70,0.001
1604315700,77,0.0
1604315700,78,0.04
1604315700,79,0.0
1604315700,81,0.012
1604315700,84,0.041
1604315700,86,0.121
1604315700,89,0.0392
1604315700,90,0.014
1604315700,91,0.022
1604315700,93,0.017
1604315700,94,0.0
1604315700,95,0.209
1604315700,96,0.056
1604315700,97,0.025
1604316600,14,0.0
1604316600,16,0.017
1604316600,17,0.003
1604316600,19,0.068
1604316600,20,0.055
1604316600,21,0.024
1604316600,24,0.01
1604316600,25,0.0
1604316600,26,0.001
1604316600,28,0.041
1604316600,30,0.0
1604316600,31,0.021
1604316600,32,0.112
1604316600,33,0.012
1604316600,35,0.428
1604316600,37,0.07
1604316600,38,0.017
1604316600,40,0.011
1604316600,41,0.127
1604316600,42,0.037
1604316600,47,0.0
1604316600,50,0.032
1604316600,51,0.023
1604316600,53,0.0
1604316600,54,0.051
1604316600,55,0.017
1604316600,57,0.002
1604316600,58,0.063
1604316600,59,0.349
1604316600,62,0.074
1604316600,63,0.025
1604316600,65,0.012
1604316600,66,0.006
1604316600,70,0.001
1604316600,77,0.0
1604316600,78,0.179
1604316600,79,0.0
1604316600,81,0.019
1604316600,84,0.044
1604316600,86,0.029
1604316600,89,0.0402
1604316600,90,0.013
1604316600,91,0.022
1604316600,93,0.02
1604316600,94,0.0
1604316600,95,0.038
1604316600,96,0.039
1604316600,97,0.102
1604317500,14,0.0
1604317500,16,0.018
1604317500,17,0.005
1604317500,19,0.038
1604317500,20,0.055
1604317500,21,0.087
1604317500,24,0.039
1604317500,25,0.015
1604317500,26,0.001
1604317500,28,0.006
1604317500,30,0.005
1604317500,31,0.033
1604317500,32,0.115
1604317500,33,0.008
1604317500,35,0.427
1604317500,37,0.137
1604317500,38,0.021
1604317500,40,0.008
1604317500,41,0.108
1604317500,42,0.044
1604317500,47,0.0
1604317500,50,0.109
1604317500,51,0.023
1604317500,53,0.0
1604317500,54,0.029
1604317500,55,0.021
1604317500,57,0.027
1604317500,58,0.008
1604317500,59,0.153
1604317500,62,0.073
1604317500,63,0.024
1604317500,65,0.011
1604317500,66,0.012
1604317500,70,0.0
1604317500,77,0.0
1604317500,78,0.057
1604317500,79,0.0
1604317500,81,0.059
1604317500,84,0.027
1604317500,86,0.049
1604317500,89,0.0454
1604317500,90,0.013
1604317500,91,0.042
1604317500,93,0.047
1604317500,94,0.0
1604317500,95,0.294
1604317500,96,0.022
1604317500,97,0.34
1604318400,14,0.0
1604318400,16,0.017
1604318400,17,0.003
1604318400,19,0.032
1604318400,20,0.058
1604318400,21,0.023
1604318400,24,0.015
1604318400,25,0.009
1604318400,26,0.001
1604318400,28,0.034
1604318400,30,0.018
1604318400,31,0.063
1604318400,32,0.14
1604318400,33,0.005
1604318400,35,0.421
1604318400,37,0.036
1604318400,38,0.006
1604318400,40,0.016
1604318400,41,0.125
1604318400,42,0.042
1604318400,47,0.0
1604318400,50,0.713
1604318400,51,0.009
1604318400,53,0.0
1604318400,54,0.029
1604318400,55,0.015
1604318400,57,0.012
1604318400,58,0.072
1604318400,59,0.513
1604318400,62,0.033
1604318400,63,0.025
1604318400,65,0.01
1604318400,66,0.034
1604318400,70,0.001
1604318400,77,0.017
1604318400,78,0.167
1604318400,79,0.0
1604318400,81,0.021
1604318400,84,0.053
1604318400,86,0.012
1604318400,89,0.0422
1604318400,90,0.013
1604318400,91,0.141
1604318400,93,0.022
1604318400,94,0.0
1604318400,95,0.263
1604318400,96,0.012
1604318400,97,0.047
1604319300,14,0.0
1604319300,16,0.018
1604319300,17,0.04
1604319300,19,0.073
1604319300,20,0.109
1604319300,21,0.025
1604319300,24,0.024
1604319300,25,0.006
1604319300,26,0.001
1604319300,28,0.012
1604319300,30,0.004
1604319300,31,0.033
1604319300,32,0.32
1604319300,33,0.006
1604319300,35,0.056
1604319300,37,0.038
1604319300,38,0.039
1604319300,40,0.008
1604319300,41,0.145
1604319300,42,0.041
1604319300,47,0.0
1604319300,50,0.57
1604319300,51,0.064
1604319300,53,0.0
1604319300,54,0.04
1604319300,55,0.057
1604319300,57,0.12
1604319300,58,0.034
1604319300,59,0.285
1604319300,62,0.046
1604319300,63,0.024
1604319300,65,0.01
1604319300,66,0.028
1604319300,70,0.001
1604319300,77,0.196
1604319300,78,0.047
1604319300,79,0.0
1604319300,81,0.013
1604319300,84,0.05
1604319300,86,0.045
1604319300,89,0.0433
1604319300,90,0.013
1604319300,91,0.323
1604319300,93,0.017
1604319300,94,0.0
1604319300,95,0.246
1604319300,96,0.013
1604319300,97,0.029
1604320200,14,0.0
1604320200,16,0.017
1604320200,17,0.036
1604320200,19,0.077
1604320200,20,0.354
1604320200,21,0.026
1604320200,24,0.067
1604320200,25,0.018
1604320200,26,0.001
1604320200,28,0.028
1604320200,30,0.0
1604320200,31,0.023
1604320200,32,0.142
1604320200,33,0.017
1604320200,35,0.456
1604320200,37,0.036
1604320200,38,0.345
1604320200,40,0.008
1604320200,41,0.115
1604320200,42,0.04
1604320200,47,0.0
1604320200,50,0.562
1604320200,51,0.072
1604320200,53,0.0
1604320200,54,0.04
1604320200,55,0.017
1604320200,57,0.024
1604320200,58,0.047
1604320200,59,0.479
1604320200,62,0.122
1604320200,63,0.024
1604320200,65,0.01
1604320200,66,0.045
1604320200,70,0.0
1604320200,77,0.291
1604320200,78,0.035
1604320200,79,0.0
1604320200,81,0.023
1604320200,84,0.047
1604320200,86,0.033
1604320200,89,0.0443
1604320200,90,0.165
1604320200,91,0.308
1604320200,93,0.036
1604320200,94,0.0
1604320200,95,0.272
1604320200,96,0.032
1604320200,97,0.015
1604321100,14,0.0
1604321100,16,0.018
1604321100,17,0.004
1604321100,19,0.038
1604321100,20,0.29
1604321100,21,0.136
1604321100,24,0.056
1604321100,25,0.0
1604321100,26,0.002
1604321100,28,0.019
1604321100,30,0.0
1604321100,31,0.023
1604321100,32,0.116
1604321100,33,0.034
1604321100,35,0.15
1604321100,37,0.039
1604321100,38,0.402
1604321100,40,0.015
1604321100,41,0.12
1604321100,42,0.041
1604321100,47,0.0
1604321100,50,0.165
1604321100,51,0.038
1604321100,53,0.0
1604321100,54,0.029
1604321100,55,0.115
1604321100,57,0.003
1604321100,58,0.216
1604321100,59,0.164
1604321100,62,0.109
1604321100,63,0.025
1604321100,65,0.012
1604321100,66,0.033
1604321100,70,0.001
1604321100,77,0.245
1604321100,78,0.033
1604321100,79,0.0
1604321100,81,0.06
1604321100,84,0.047
1604321100,86,0.022
1604321100,89,0.0454
1604321100,90,0.066
1604321100,91,0.068
1604321100,93,0.026
1604321100,94,0.0
1604321100,95,0.038
1604321100,96,0.021
1604321100,97,0.103
1604322000,14,0.0
1604322000,16,0.017
1604322000,17,0.004
1604322000,19,0.039
1604322000,20,0.072
1604322000,21,0.457
1604322000,24,0.086
1604322000,25,0.024
1604322000,26,0.23
1604322000,28,0.032
1604322000,30,0.011
1604322000,31,0.024
1604322000,32,0.131
1604322000,33,0.033
1604322000,35,0.04
1604322000,37,0.067
1604322000,38,0.365
1604322000,40,0.008
1604322000,41,0.217
1604322000,42,0.04
1604322000,47,0.0
1604322000,50,0.293
1604322000,51,0.012
1604322000,53,0.0
1604322000,54,0.029
1604322000,55,0.077
1604322000,57,0.039
1604322000,58,0.034
1604322000,59,0.216
1604322000,62,0.046
1604322000,63,0.024
1604322000,65,0.015
1604322000,66,0.021
1604322000,70,0.0
1604322000,77,0.246
1604322000,78,0.027
1604322000,79,0.0
1604322000,81,0.017
1604322000,84,0.046
1604322000,86,0.048
1604322000,89,0.0468
1604322000,90,0.021
1604322000,91,0.022
1604322000,93,0.032
1604322000,94,0.0
1604322000,95,0.194
1604322000,96,0.04
1604322000,97,0.03
1604322900,14,0.0
1604322900,16,0.018
1604322900,17,0.005
1604322900,19,0.074
1604322900,20,0.05
1604322900,21,0.173
1604322900,24,0.058
1604322900,25,0.0
1604322900,26,0.164
1604322900,28,0.029
1604322900,30,0.016
1604322900,31,0.024
1604322900,32,0.13
1604322900,33,0.116
1604322900,35,0.338
1604322900,37,0.056
1604322900,38,0.291
1604322900,40,0.015
1604322900,41,0.144
1604322900,42,0.029
1604322900,47,0.0
1604322900,50,0.265
1604322900,51,0.006
1604322900,53,0.0
1604322900,54,0.051
1604322900,55,0.053
1604322900,57,0.001
1604322900,58,0.057
1604322900,59,0.245
1604322900,62,0.045
1604322900,63,0.024
1604322900,65,0.014
1604322900,66,0.033
1604322900,70,0.001
1604322900,77,0.038
1604322900,78,0.007
1604322900,79,0.0
1604322900,81,0.013
1604322900,84,0.036
1604322900,86,0.011
1604322900,89,0.0478
1604322900,90,0.06
1604322900,91,0.004
1604322900,93,0.198
1604322900,94,0.0
1604322900,95,0.058
1604322900,96,0.038
1604322900,97,0.015
1604323800,14,0.0
1604323800,16,0.017
1604323800,17,0.004
1604323800,19,0.054
1604323800,20,0.059
1604323800,21,0.027
1604323800,24,0.078
1604323800,25,0.023
1604323800,26,0.002
1604323800,28,0.036
1604323800,30,0.0
1604323800,31,0.043
1604323800,32,0.118
1604323800,33,0.125
1604323800,35,0.219
1604323800,37,0.056
1604323800,38,0.051
1604323800,40,0.009
1604323800,41,0.146
1604323800,42,0.02
1604323800,47,0.0
1604323800,50,0.067
1604323800,51,0.005
1604323800,53,0.0
1604323800,54,0.029
1604323800,55,0.172
1604323800,57,0.035
1604323800,58,0.023
1604323800,59,0.557
1604323800,62,0.044
1604323800,63,0.025
1604323800,65,0.015
1604323800,66,0.043
1604323800,70,0.001
1604323800,77,0.018
1604323800,78,0.006
1604323800,79,0.0
1604323800,81,0.036
1604323800,84,0.018
1604323800,86,0.045
1604323800,89,0.0487
1604323800,90,0.033
1604323800,91,0.012
1604323800,93,0.19
1604323800,94,0.0
1604323800,95,0.174
1604323800,96,0.039
1604323800,97,0.154
1604324700,14,0.0
1604324700,16,0.018
1604324700,17,0.035
1604324700,19,0.052
1604324700,20,0.112
1604324700,21,0.129
1604324700,24,0.074
1604324700,25,0.0
1604324700,26,0.002
1604324700,28,0.238
1604324700,30,0.0
1604324700,31,0.064
1604324700,32,0.112
1604324700,33,0.011
1604324700,35,0.026
1604324700,37,0.058
1604324700,38,0.021
1604324700,40,0.007
1604324700,41,0.112
1604324700,42,0.016
1604324700,47,0.0
1604324700,50,0.011
1604324700,51,0.006
1604324700,53,0.0
1604324700,54,0.029
1604324700,55,0.369
1604324700,57,0.007
1604324700,58,0.058
1604324700,59,0.459
1604324700,62,0.045
1604324700,63,0.024
1604324700,65,0.015
1604324700,66,0.392
1604324700,70,0.0
1604324700,77,0.038
1604324700,78,0.007
1604324700,79,0.0
1604324700,81,0.05
1604324700,84,0.046
1604324700,86,0.032
1604324700,89,0.0498
1604324700,90,0.04
1604324700,91,0.009
1604324700,93,0.054
1604324700,94,0.0
1604324700,95,0.428
1604324700,96,0.04
1604324700,97,0.034
1604325600,14,0.0
1604325600,16,0.017
1604325600,17,0.018
1604325600,19,0.049
1604325600,20,0.049
1604325600,21,0.108
1604325600,24,0.057
1604325600,25,0.022
1604325600,26,0.003
1604325600,28,0.029
1604325600,30,0.0
1604325600,31,0.033
1604325600,32,0.138
1604325600,33,0.008
1604325600,35,0.031
1604325600,37,0.057
1604325600,38,0.038
1604325600,40,0.017
1604325600,41,0.114
1604325600,42,0.015
1604325600,47,0.0
1604325600,50,0.0
1604325600,51,0.024
1604325600,53,0.0
1604325600,54,0.042
1604325600,55,0.093
1604325600,57,0.028
1604325600,58,0.067
1604325600,59,0.715
1604325600,62,0.043
1604325600,63,0.024
1604325600,65,0.014
1604325600,66,0.033
1604325600,70,0.001
1604325600,77,0.118
1604325600,78,0.007
1604325600,79,0.0
1604325600,81,0.012
1604325600,84,0.031
1604325600,86,0.033
1604325600,89,0.0508
1604325600,90,0.046
1604325600,91,0.004
1604325600,93,0.119
1604325600,94,0.0
1604325600,95,0.377
1604325600,96,0.022
1604325600,97,0.057
1604326500,14,0.0
1604326500,16,0.019
1604326500,17,0.013
1604326500,19,0.049
1604326500,20,0.041
1604326500,21,0.141
1604326500,24,0.086
1604326500,25,0.0
1604326500,26,0.005
1604326500,28,0.042
1604326500,30,0.019
1604326500,31,0.025
1604326500,32,0.151
1604326500,33,0.144
1604326500,35,0.404
1604326500,37,0.055
1604326500,38,0.062
1604326500,40,0.116
1604326500,41,0.159
1604326500,42,0.017
1604326500,47,0.0
1604326500,50,0.0
1604326500,51,0.01
1604326500,53,0.0
1604326500,54,0.038
1604326500,55,0.084
1604326500,57,0.024
1604326500,58,0.058
1604326500,59,0.477
1604326500,62,0.075
1604326500,63,0.024
1604326500,65,0.014
1604326500,66,0.032
1604326500,70,0.001
1604326500,77,0.007
1604326500,78,0.008
1604326500,79,0.0
1604326500,81,0.015
1604326500,84,0.026
1604326500,86,0.045
1604326500,89,0.0519
1604326500,90,0.022
1604326500,91,0.012
1604326500,93,0.068
1604326500,94,0.0
1604326500,95,0.708
1604326500,96,0.013
1604326500,97,0.057
1604327400,14,0.0
1604327400,16,0.019
1604327400,17,0.005
1604327400,19,0.049
1604327400,20,0.047
1604327400,21,0.518
1604327400,24,0.056
1604327400,25,0.022
1604327400,26,0.011
1604327400,28,0.011
1604327400,30,0.009
1604327400,31,0.026
1604327400,32,0.121
1604327400,33,0.061
1604327400,35,0.234
1604327400,37,0.055
1604327400,38,0.184
1604327400,40,0.013
1604327400,41,0.118
1604327400,42,0.018
1604327400,47,0.0
1604327400,50,0.0
1604327400,51,0.005
1604327400,53,0.0
1604327400,54,0.029
1604327400,55,0.081
1604327400,57,0.097
1604327400,58,0.305
1604327400,59,0.218
1604327400,62,0.11
1604327400,63,0.024
1604327400,65,0.013
1604327400,66,0.063
1604327400,70,0.0
1604327400,77,0.165
1604327400,78,0.007
1604327400,79,0.0
1604327400,81,0.061
1604327400,84,0.045
1604327400,86,0.0
1604327400,89,0.0526
1604327400,90,0.064
1604327400,91,0.031
1604327400,93,0.054
1604327400,94,0.0
1604327400,95,0.695
1604327400,96,0.013
1604327400,97,0.137
1604328300,14,0.0
1604328300,16,0.019
1604328300,17,0.004
1604328300,19,0.039
1604328300,20,0.054
1604328300,21,0.107
1604328300,24,0.077
1604328300,25,0.0
1604328300,26,0.01
1604328300,28,0.162
1604328300,30,0.0
1604328300,31,0.025
1604328300,32,0.134
1604328300,33,0.027
1604328300,35,0.025
1604328300,37,0.055
1604328300,38,0.095
1604328300,40,0.011
1604328300,41,0.12
1604328300,42,0.025
1604328300,47,0.0
1604328300,50,0.0
1604328300,51,0.005
1604328300,53,0.0
1604328300,54,0.032
1604328300,55,0.086
1604328300,57,0.041
1604328300,58,0.277
1604328300,59,0.316
1604328300,62,0.079
1604328300,63,0.032
1604328300,65,0.014
1604328300,66,0.075
1604328300,70,0.001
1604328300,77,0.249
1604328300,78,0.007
1604328300,79,0.0
1604328300,81,0.026
1604328300,84,0.023
1604328300,86,0.027
1604328300,89,0.0534
1604328300,90,0.012
1604328300,91,0.054
1604328300,93,0.061
1604328300,94,0.0
1604328300,95,0.652
1604328300,96,0.026
1604328300,97,0.067
1604329200,14,0.0
1604329200,16,0.018
1604329200,17,0.041
1604329200,19,0.006
1604329200,20,0.054
1604329200,21,0.194
1604329200,24,0.076
1604329200,25,0.022
1604329200,26,0.01
1604329200,28,0.259
1604329200,30,0.0
1604329200,31,0.031
1604329200,32,0.097
1604329200,33,0.06
1604329200,35,0.238
1604329200,37,0.054
1604329200,38,0.045
1604329200,40,0.007
1604329200,41,0.135
1604329200,42,0.052
1604329200,47,0.0
1604329200,50,0.0
1604329200,51,0.006
1604329200,53,0.0
1604329200,54,0.048
1604329200,55,0.058
1604329200,57,0.002
1604329200,58,0.04
1604329200,59,0.192
1604329200,62,0.044
1604329200,63,0.034
1604329200,65,0.014
1604329200,66,0.083
1604329200,70,0.0
1604329200,77,0.031
1604329200,78,0.004
1604329200,79,0.0
1604329200,81,0.012
1604329200,84,0.034
1604329200,86,0.099
1604329200,89,0.0543
1604329200,90,0.042
1604329200,91,0.058
1604329200,93,0.121
1604329200,94,0.0
1604329200,95,0.34
1604329200,96,0.105
1604329200,97,0.054
1604330100,14,0.0
1604330100,16,0.017
1604330100,17,0.012
1604330100,19,0.028
1604330100,20,0.056
1604330100,21,0.367
1604330100,24,0.061
1604330100,25,0.006
1604330100,26,0.144
1604330100,28,0.109
1604330100,30,0.011
1604330100,31,0.072
1604330100,32,0.139
1604330100,33,0.237
1604330100,35,0.406
1604330100,37,0.117
1604330100,38,0.019
1604330100,40,0.017
1604330100,41,0.116
1604330100,42,0.07
1604330100,47,0.0
1604330100,50,0.0
1604330100,51,0.025
1604330100,53,0.0
1604330100,54,0.029
1604330100,55,0.062
1604330100,57,0.04
1604330100,58,0.261
1604330100,59,0.125
1604330100,62,0.037
1604330100,63,0.036
